id,question,cond,target,order,prob,extremity,upper,lower,p100,dv,support,epistem,e,a,focal,foil,coeff,jp,outcome,diff,pc,brier,bin,Oj,resolution,reliability,outcomevar,block1_response,block1_correct,block2_response,block2_correct,knowledge,teamA,teamB,age,gender
16,19,2,1,0,.2,.30000001,,.2,0,-1.3862944,-1.3862944,5.3000002,5.1666665,2.5,20,80,1.4595932,.80000001,0,.67021275,1,.040000003,1,.31277534,.02822932,.012718277,.24972601,1,1,0,0,5,New York,San Diego,22,2
16,20,2,1,0,.40000001,.099999994,,.40000001,0,-.40546513,-.4054651,5.5,5.5,2.5,20,30,1.4595932,.60000002,0,.46808511,1,.16000001,3,.36690646,.012969728,.0010951825,.24972601,1,1,1,1,5,New York,San Francisco,22,2
16,9,2,1,0,.89999998,.39999998,.89999998,,0,2.1972244,1.5040774,5.1999998,5,2.5,90,20,1.4595932,.89999998,1,.81914896,1,.010000004,8,.76623374,.081477456,.017893406,.24972601,1,0,1,0,5,Austin,New York,22,2
16,3,2,1,0,.1,.40000001,,.1,0,-2.1972246,-1.6094379,,,,20,100,1.4595932,.89999998,0,.72340423,1,.010000001,0,.24680851,.054747887,.02155274,.24972601,1,1,1,1,5,New York,Albuquerque,22,2
16,14,2,1,0,.5,0,,,0,0,-.4054651,,,,20,30,1.4595932,.5,1,.39361703,0,.25,4,.44515103,.0012702199,.0030084094,.24972601,1,0,1,0,5,New York,CO Springs,22,2
16,21,2,1,0,.1,.40000001,,.1,0,-2.1972246,-.91629076,,,,20,50,1.4595932,.89999998,0,.76595747,1,.010000001,0,.24680851,.054747887,.02155274,.24972601,1,1,1,1,5,New York,Tulsa,22,2
16,22,2,1,0,.2,.30000001,,.2,0,-1.3862944,-.91629076,,,,20,50,1.4595932,.80000001,0,.68085104,1,.040000003,1,.31277534,.02822932,.012718277,.24972601,1,1,0,0,5,New York,Wichita,22,2
16,23,2,1,0,.2,.30000001,,.2,0,-1.3862944,-.98082924,,,,30,80,1.4595932,.80000001,0,.87234044,1,.040000003,1,.31277534,.02822932,.012718277,.24972601,0,0,1,1,5,San Francisco,San Diego,22,2
16,10,2,1,0,.60000002,.10000002,.60000002,,0,.40546522,.11778303,,,,90,80,1.4595932,.60000002,1,.78723407,1,.15999998,5,.54545456,.0041813534,.0029752075,.24972601,1,0,1,0,5,Austin,San Diego,22,2
16,4,2,1,0,.30000001,.19999999,,.30000001,0,-.84729779,-.22314355,,,,80,100,1.4595932,.69999999,1,.34042552,0,.48999998,2,.30627307,.030456567,.000039351296,.24972601,1,0,1,0,5,San Diego,Albuquerque,22,2
16,15,2,1,0,.1,.40000001,,.1,0,-2.1972246,-.98082924,,,,30,80,1.4595932,.89999998,0,.62765956,1,.010000001,0,.24680851,.054747887,.02155274,.24972601,1,1,1,1,5,CO Springs,San Diego,22,2
16,24,2,1,0,.60000002,.10000002,.60000002,,0,.40546522,.47000363,,,,80,50,1.4595932,.60000002,1,.60638297,1,.15999998,5,.54545456,.0041813534,.0029752075,.24972601,1,1,1,1,5,San Diego,Tulsa,22,2
16,25,2,1,0,.40000001,.099999994,,.40000001,0,-.40546513,-.47000363,,,,50,80,1.4595932,.60000002,0,.63440859,1,.16000001,3,.36690646,.012969728,.0010951825,.24972601,1,1,1,1,5,Wichita,San Diego,22,2
16,11,2,1,0,.89999998,.39999998,.89999998,,0,2.1972244,1.0986123,,,,90,30,1.4595932,.89999998,1,.78723407,1,.010000004,8,.76623374,.081477456,.017893406,.24972601,0,0,1,1,5,Austin,San Francisco,22,2
16,5,2,1,0,.1,.40000001,,.1,0,-2.1972246,-1.2039728,,,,30,100,1.4595932,.89999998,0,.77659577,1,.010000001,0,.24680851,.054747887,.02155274,.24972601,0,1,0,1,5,San Francisco,Albuquerque,22,2
16,16,2,1,0,.30000001,.19999999,,.30000001,0,-.84729779,0,,,,30,30,1.4595932,.69999999,1,.34408602,0,.48999998,2,.30627307,.030456567,.000039351296,.24972601,0,0,1,1,5,San Francisco,CO Springs,22,2
16,26,2,1,0,.30000001,.19999999,,.30000001,0,-.84729779,-.51082563,,,,30,50,1.4595932,.69999999,0,.68085104,1,.090000004,2,.30627307,.030456567,.000039351296,.24972601,1,0,0,1,5,San Francisco,Tulsa,22,2
16,27,2,1,0,.60000002,.10000002,.60000002,,0,.40546522,.51082563,,,,50,30,1.4595932,.60000002,1,.76595747,1,.15999998,5,.54545456,.0041813534,.0029752075,.24972601,1,1,1,1,5,Wichita,San Francisco,22,2
16,1,2,1,0,.5,0,,,0,0,-.10536052,,,,90,100,1.4595932,.5,1,.49462366,1,.25,4,.44515103,.0012702199,.0030084094,.24972601,1,1,1,1,5,Austin,Albuquerque,22,2
16,8,2,1,0,.30000001,.19999999,,.30000001,0,-.84729779,-1.0986123,,,,30,90,1.4595932,.69999999,0,.72340423,1,.090000004,2,.30627307,.030456567,.000039351296,.24972601,1,1,1,1,5,CO Springs,Austin,22,2
16,12,2,1,0,.40000001,.099999994,,.40000001,0,-.40546513,-.58778667,,,,50,90,1.4595932,.60000002,0,.80851066,1,.16000001,3,.36690646,.012969728,.0010951825,.24972601,1,0,1,0,5,Tulsa,Austin,22,2
16,13,2,1,0,.80000001,.30000001,.80000001,,0,1.3862945,.58778667,,,,90,50,1.4595932,.80000001,1,.71276593,1,.039999995,7,.7280702,.061146915,.0051738978,.24972601,1,0,1,0,5,Austin,Wichita,22,2
16,2,2,1,0,.80000001,.30000001,.80000001,,0,1.3862945,1.2039728,,,,100,30,1.4595932,.80000001,1,.60638297,1,.039999995,7,.7280702,.061146915,.0051738978,.24972601,0,0,1,1,5,Albuquerque,CO Springs,22,2
16,6,2,1,0,.80000001,.30000001,.80000001,,0,1.3862945,.69314718,,,,100,50,1.4595932,.80000001,0,.57446808,0,.64000005,7,.7280702,.061146915,.0051738978,.24972601,1,1,1,1,5,Albuquerque,Tulsa,22,2
16,7,2,1,0,.80000001,.30000001,.80000001,,0,1.3862945,.69314718,,,,100,50,1.4595932,.80000001,1,.65957445,1,.039999995,7,.7280702,.061146915,.0051738978,.24972601,0,0,1,1,5,Albuquerque,Wichita,22,2
16,17,2,1,0,.69999999,.19999999,.69999999,,0,.84729779,.51082563,,,,50,30,1.4595932,.69999999,1,.59574467,1,.090000004,6,.69230771,.044739246,.000059171132,.24972601,0,0,1,1,5,Tulsa,CO Springs,22,2
16,18,2,1,0,.5,0,,,0,0,.51082563,,,,50,30,1.4595932,.5,1,.52127659,1,.25,4,.44515103,.0012702199,.0030084094,.24972601,0,1,0,1,5,Wichita,CO Springs,22,2
16,28,2,1,0,.5,0,,,0,0,0,,,,50,50,1.4595932,.5,0,.47872341,0,.25,4,.44515103,.0012702199,.0030084094,.24972601,1,1,0,0,5,Wichita,Tulsa,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,0,1,1,0,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,0,0,1,1,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,0,0,1,1,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,1,1,1,1,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,1,0,1,0,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,1,0,1,0,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,1,1,1,1,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,0,0,1,1,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,1,1,1,1,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,0,0,1,1,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,1,0,1,0,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,1,1,1,1,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,0,1,1,0,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,0,0,1,1,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,1,1,1,1,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,1,1,0,0,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,1,0,0,1,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,0,1,0,1,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,1,1,1,1,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,1,1,1,1,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,0,0,1,1,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,1,1,1,1,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,0,1,0,1,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,0,0,0,0,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,0,1,1,0,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,0,0,1,1,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,1,1,0,0,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,1,1,0,0,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,1,0,0,1,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,0,1,1,0,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,1,1,0,0,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,1,1,0,0,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,1,1,1,1,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,0,0,1,1,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,0,1,0,1,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,1,1,1,1,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,0,1,1,0,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,1,1,1,1,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,1,1,1,1,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,1,1,1,1,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,0,1,1,0,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,0,1,0,1,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,1,1,1,1,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,0,0,1,1,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,1,1,0,0,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,1,1,1,1,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,1,0,1,0,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,1,1,1,1,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,0,1,0,1,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,1,1,1,1,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,1,1,1,1,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,1,1,1,1,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,0,1,1,0,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,0,1,1,0,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,1,1,1,1,5,,,22,2
16,,2,1,0,,,,,0,,,,,,,,1.4595932,,,,,,,,,,.24972601,1,1,1,1,5,,,22,2
17,19,1,0,1,.27000001,.22999999,,.27000001,0,-.99462259,.35667494,,,,100,70,1.6328461,.73000002,1,.67021275,0,.53289998,2,.30627307,.030456567,.001315735,.24972601,1,1,1,1,5,San Diego,New York,18,2
17,20,1,0,1,.15000001,.34999999,,.15000001,0,-1.734601,-.55961579,,,,40,70,1.6328461,.85000002,1,.46808511,0,.72249997,1,.31277534,.02822932,.026495811,.24972601,1,1,0,0,5,San Francisco,New York,18,2
17,9,1,0,1,.44999999,.050000012,,.44999999,0,-.20067075,-.13353139,,,,70,80,1.6328461,.55000001,0,.81914896,1,.20249999,4,.44515103,.0012702199,.000023512384,.24972601,1,0,1,0,5,New York,Austin,18,2
17,3,1,0,1,.55000001,.050000012,.55000001,,0,.20067075,.22884157,,,,88,70,1.6328461,.55000001,1,.72340423,1,.20249999,5,.54545456,.0041813534,.000020661118,.24972601,1,1,,0,5,Albuquerque,New York,18,2
17,14,1,0,1,.44,.060000002,,.44,0,-.24116206,-.043802623,,,,67,70,1.6328461,.56,0,.39361703,1,.1936,4,.44515103,.0012702199,.000026533146,.24972601,1,0,1,0,5,CO Springs,New York,18,2
17,21,1,0,1,.56,.060000002,.56,,0,.24116206,.13353139,,,,80,70,1.6328461,.56,1,.76595747,1,.1936,5,.54545456,.0041813534,.00021156984,.24972601,1,1,1,1,5,Tulsa,New York,18,2
17,22,1,0,1,.55000001,.050000012,.55000001,,0,.20067075,.10821358,,,,78,70,1.6328461,.55000001,1,.68085104,1,.20249999,5,.54545456,.0041813534,.000020661118,.24972601,1,1,1,1,5,Wichita,New York,18,2
17,23,1,0,1,.85000002,.35000002,.85000002,,0,1.7346013,.91629076,,,,100,40,1.6328461,.85000002,1,.87234044,1,.022499993,8,.76623374,.081477456,.0070167901,.24972601,0,0,1,1,5,San Diego,San Francisco,18,2
17,10,1,0,1,.2,.30000001,,.2,0,-1.3862944,.22314355,4.4000001,4.5,3.75,100,80,1.6328461,.80000001,0,.78723407,1,.040000003,1,.31277534,.02822932,.012718277,.24972601,0,1,1,0,5,San Diego,Austin,18,2
17,4,1,0,1,.67000002,.17000002,.67000002,,0,.70818514,-.12783337,,,,88,100,1.6328461,.67000002,0,.34042552,0,.44890001,6,.69230771,.044739246,.00049763318,.24972601,1,0,1,0,5,Albuquerque,San Diego,18,2
17,15,1,0,1,.34,.16,,.34,0,-.66329414,.40047756,4.3000002,4.6666665,4.25,100,67,1.6328461,.65999997,1,.62765956,0,.43559998,3,.36690646,.012969728,.00072395761,.24972601,1,1,1,1,5,San Diego,CO Springs,18,2
17,24,1,0,1,.64999998,.14999998,.64999998,,0,.61903912,-.22314355,,,,80,100,1.6328461,.64999998,0,.60638297,0,.42249995,6,.69230771,.044739246,.0017899444,.24972601,1,1,0,0,5,Tulsa,San Diego,18,2
17,25,1,0,1,.34,.16,,.34,0,-.66329414,.24846137,,,,100,78,1.6328461,.65999997,1,.63440859,0,.43559998,3,.36690646,.012969728,.00072395761,.24972601,1,1,0,0,5,San Diego,Wichita,18,2
17,11,1,0,1,.15000001,.34999999,,.15000001,0,-1.734601,-.69314718,4.5999999,4.6666665,3.5,40,80,1.6328461,.85000002,0,.78723407,1,.022500001,1,.31277534,.02822932,.026495811,.24972601,1,1,1,1,5,San Francisco,Austin,18,2
17,5,1,0,1,.88,.38,.88,,0,1.9924301,.78845733,,,,88,40,1.6328461,.88,1,.77659577,1,.014400001,8,.76623374,.081477456,.01294276,.24972601,1,0,1,0,5,Albuquerque,San Francisco,18,2
17,16,1,0,1,.80000001,.30000001,.80000001,,0,1.3862945,.51581317,,,,67,40,1.6328461,.80000001,0,.34408602,0,.64000005,7,.7280702,.061146915,.0051738978,.24972601,0,0,1,1,5,CO Springs,San Francisco,18,2
17,26,1,0,1,.76999998,.26999998,.76999998,,0,1.2083111,.69314718,,,,80,40,1.6328461,.76999998,1,.68085104,1,.052900009,7,.7280702,.061146915,.0017581065,.24972601,0,1,1,0,5,Tulsa,San Francisco,18,2
17,27,1,0,1,.19,.31,,.19,0,-1.4500102,-.66782939,,,,40,78,1.6328461,.81,0,.76595747,1,.0361,1,.31277534,.02822932,.015073786,.24972601,,0,1,1,5,San Francisco,Wichita,18,2
17,1,1,0,1,.34,.16,,.34,0,-.66329414,.095310181,,,,88,80,1.6328461,.65999997,0,.49462366,1,.1156,3,.36690646,.012969728,.00072395761,.24972601,1,1,0,0,5,Albuquerque,Austin,18,2
17,8,1,0,1,.44999999,.050000012,,.44999999,0,-.20067075,.17733401,,,,80,67,1.6328461,.55000001,1,.72340423,0,.30250001,4,.44515103,.0012702199,.000023512384,.24972601,1,1,1,1,5,Austin,CO Springs,18,2
17,12,1,0,1,.40000001,.099999994,,.40000001,0,-.40546513,0,,,,80,80,1.6328461,.60000002,1,.80851066,0,.35999998,3,.36690646,.012969728,.0010951825,.24972601,1,0,1,0,5,Austin,Tulsa,18,2
17,13,1,0,1,.54000002,.040000021,.54000002,,0,.16034274,-.025317809,,,,78,80,1.6328461,.54000002,0,.71276593,0,.29160002,5,.54545456,.0041813534,.000029752009,.24972601,1,0,1,0,5,Wichita,Austin,18,2
17,2,1,0,1,.67000002,.17000002,.67000002,,0,.70818514,-.27264419,,,,67,88,1.6328461,.67000002,0,.60638297,0,.44890001,6,.69230771,.044739246,.00049763318,.24972601,0,0,1,1,5,CO Springs,Albuquerque,18,2
17,6,1,0,1,.55000001,.050000012,.55000001,,0,.20067075,-.095310181,,,,80,88,1.6328461,.55000001,0,.57446808,0,.30250001,5,.54545456,.0041813534,.000020661118,.24972601,1,1,1,1,5,Tulsa,Albuquerque,18,2
17,7,1,0,1,.44999999,.050000012,,.44999999,0,-.20067075,-.12062798,,,,78,88,1.6328461,.55000001,0,.65957445,1,.20249999,4,.44515103,.0012702199,.000023512384,.24972601,1,1,0,0,5,Wichita,Albuquerque,18,2
17,17,1,0,1,.2,.30000001,,.2,0,-1.3862944,-.17733401,,,,67,80,1.6328461,.80000001,0,.59574467,1,.040000003,1,.31277534,.02822932,.012718277,.24972601,1,1,0,0,5,CO Springs,Tulsa,18,2
17,18,1,0,1,.54000002,.040000021,.54000002,,0,.16034274,-.15201621,,,,67,78,1.6328461,.54000002,0,.52127659,0,.29160002,5,.54545456,.0041813534,.000029752009,.24972601,1,0,0,1,5,CO Springs,Wichita,18,2
17,28,1,0,1,.63999999,.13999999,.63999999,,0,.57536405,.025317809,,,,80,78,1.6328461,.63999999,1,.47872341,1,.1296,6,.69230771,.044739246,.0027360981,.24972601,0,0,1,1,5,Tulsa,Wichita,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,0,1,0,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,1,0,0,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,1,0,0,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,1,0,0,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,0,1,0,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,0,1,1,0,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,0,0,1,1,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,1,1,1,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,1,1,1,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,1,0,0,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,0,1,0,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,0,0,0,0,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,0,1,0,1,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,1,1,1,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,1,0,0,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,1,0,0,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,0,1,0,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,0,1,1,0,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,0,0,1,1,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,1,1,1,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,0,0,1,1,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,1,1,1,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,0,1,0,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,1,1,1,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,0,0,1,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,1,1,1,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,1,0,0,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,1,1,1,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,0,1,0,1,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,0,1,1,0,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,1,1,1,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,0,0,1,1,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,1,1,1,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,1,1,1,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,0,1,0,1,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,1,1,1,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,0,1,0,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,1,0,0,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,1,1,1,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,1,1,1,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,0,1,1,0,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,0,1,0,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,1,1,1,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,1,1,1,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,1,0,0,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,0,0,1,1,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,0,1,0,1,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,1,1,1,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,0,0,1,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,1,1,1,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,1,0,0,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,0,0,1,1,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,0,1,1,0,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,0,1,1,0,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,1,1,0,0,5,,,18,2
17,,1,0,1,,,,,0,,,,,,,,1.6328461,,,,,,,,,,.24972601,0,0,1,1,5,,,18,2
18,19,2,0,0,.5,0,,,0,0,.46536326,,,,86,54,.68209213,.5,1,.67021275,1,.25,4,.44515103,.0012702199,.0030084094,.24972601,1,1,1,1,1,San Diego,New York,22,2
18,20,2,0,0,.5,0,,,0,0,.2595112,,,,70,54,.68209213,.5,1,.46808511,0,.25,4,.44515103,.0012702199,.0030084094,.24972601,1,1,1,1,1,San Francisco,New York,22,2
18,9,2,0,0,.27000001,.22999999,,.27000001,0,-.99462259,-.61618614,,,,54,100,.68209213,.73000002,0,.81914896,1,.072900005,2,.30627307,.030456567,.001315735,.24972601,0,1,1,0,1,New York,Austin,22,2
18,3,2,0,0,.5,0,,,0,0,.53280455,,,,92,54,.68209213,.5,1,.72340423,0,.25,4,.44515103,.0012702199,.0030084094,.24972601,1,1,1,1,1,Albuquerque,New York,22,2
18,14,2,0,0,.5,0,,,0,0,-.07696104,3.8,3.8333333,4.25,50,54,.68209213,.5,0,.39361703,0,.25,4,.44515103,.0012702199,.0030084094,.24972601,1,0,1,0,1,CO Springs,New York,22,2
18,21,2,0,0,.5,0,,,0,0,.30147541,,,,73,54,.68209213,.5,1,.76595747,1,.25,4,.44515103,.0012702199,.0030084094,.24972601,0,0,1,1,1,Tulsa,New York,22,2
18,22,2,0,0,.72000003,.22000003,.72000003,,0,.94446176,.30147541,3.5999999,3.5,4.25,73,54,.68209213,.72000003,1,.68085104,1,.078399986,7,.7280702,.061146915,.000065127657,.24972601,0,0,1,1,1,Wichita,New York,22,2
