id,task,question,target,prob,extremity,upper,lower,p100,dv,ea,focal,foil,support,pairing,coeff,knowledge,age,gender,block
52,1,9,1,.40000001,.099999994,,.40000001,0,-.40546513,5.0999999,50,98,-.67294449,104,1.9069275,4,63,2,1
52,0,10,1,0,.5,,0,1,-5.9788857,,40,90,-.81093019,103,3.9568241,4,63,2,2
52,1,10,1,.15000001,.34999999,,.15000001,0,-1.734601,,40,90,-.81093019,104,1.9069275,4,63,2,1
52,0,11,1,.99000001,.49000001,.99000001,,0,4.5951209,,100,40,.91629076,103,3.9568241,4,63,2,2
52,1,11,1,.85000002,.35000002,.85000002,,0,1.7346013,,100,40,.91629076,104,1.9069275,4,63,2,1
52,0,12,1,.99000001,.49000001,.99000001,,0,4.5951209,,98,40,.896088,103,3.9568241,4,63,2,2
52,1,12,1,.85000002,.35000002,.85000002,,0,1.7346013,,98,40,.896088,104,1.9069275,4,63,2,1
52,0,13,1,.52999997,.029999971,.52999997,,0,.1201442,,100,90,.10536052,103,3.9568241,4,63,2,2
52,1,13,1,.44999999,.050000012,,.44999999,0,-.20067075,,100,90,.10536052,104,1.9069275,4,63,2,1
52,0,14,1,.55000001,.050000012,.55000001,,0,.20067075,,98,90,.085157812,103,3.9568241,4,63,2,2
52,1,14,1,.60000002,.10000002,.60000002,,0,.40546522,,98,90,.085157812,104,1.9069275,4,63,2,1
52,0,15,1,.55000001,.050000012,.55000001,,0,.20067075,,98,100,-.020202707,103,3.9568241,4,63,2,2
52,1,15,1,.44999999,.050000012,,.44999999,0,-.20067075,2.2,98,100,-.020202707,104,1.9069275,4,63,2,1
53,0,1,1,0,.5,,0,1,-5.9788857,,15,50,-1.2039728,105,3.8698857,6,53,2,1
53,1,1,1,.19,.31,,.19,0,-1.4500102,,15,50,-1.2039728,106,1.911121,6,53,2,2
53,0,2,1,.69999999,.19999999,.69999999,,0,.84729779,,35,15,.84729785,105,3.8698857,6,53,2,1
53,1,2,1,.68000001,.18000001,.68000001,,0,.75377184,2.5,35,15,.84729785,106,1.911121,6,53,2,2
53,0,3,1,0,.5,,0,1,-5.9788857,5.8000002,15,100,-1.89712,105,3.8698857,6,53,2,1
53,1,3,1,.02,.47999999,,.02,0,-3.8918204,,15,100,-1.89712,106,1.911121,6,53,2,2
53,0,4,1,0,.5,,0,1,-5.9788857,5.8000002,15,91,-1.8028094,105,3.8698857,6,53,2,1
53,1,4,1,.0099999998,.49000001,,.0099999998,0,-4.59512,,15,91,-1.8028094,106,1.911121,6,53,2,2
53,0,5,1,.0099999998,.49000001,,.0099999998,0,-4.59512,,15,80,-1.6739764,105,3.8698857,6,53,2,1
53,1,5,1,.050000001,.44999999,,.050000001,0,-2.9444389,4,15,80,-1.6739764,106,1.911121,6,53,2,2
53,0,6,1,.0099999998,.49000001,,.0099999998,0,-4.59512,,35,50,-.35667494,105,3.8698857,6,53,2,1
53,1,6,1,.30000001,.19999999,,.30000001,0,-.84729779,,35,50,-.35667494,106,1.911121,6,53,2,2
53,0,7,1,1,.5,1,,1,5.978879,,100,50,.69314718,105,3.8698857,6,53,2,1
53,1,7,1,.88,.38,.88,,0,1.9924301,,100,50,.69314718,106,1.911121,6,53,2,2
53,0,8,1,1,.5,1,,1,5.978879,,91,50,.59883648,105,3.8698857,6,53,2,1
53,1,8,1,.60000002,.10000002,.60000002,,0,.40546522,,91,50,.59883648,106,1.911121,6,53,2,2
53,0,9,1,.5,0,,,0,0,,50,80,-.47000363,105,3.8698857,6,53,2,1
53,1,9,1,.43000001,.069999993,,.43000001,0,-.28185111,,50,80,-.47000363,106,1.911121,6,53,2,2
53,0,10,1,0,.5,,0,1,-5.9788857,,35,100,-1.0498221,105,3.8698857,6,53,2,1
53,1,10,1,.02,.47999999,,.02,0,-3.8918204,6.3000002,35,100,-1.0498221,106,1.911121,6,53,2,2
53,0,11,1,1,.5,1,,1,5.978879,,91,35,.95551145,105,3.8698857,6,53,2,1
53,1,11,1,.88,.38,.88,,0,1.9924301,,91,35,.95551145,106,1.911121,6,53,2,2
53,0,12,1,.83999997,.33999997,.83999997,,0,1.6582279,,80,35,.82667857,105,3.8698857,6,53,2,1
53,1,12,1,.60000002,.10000002,.60000002,,0,.40546522,,80,35,.82667857,106,1.911121,6,53,2,2
53,0,13,1,.34999999,.15000001,,.34999999,0,-.61903918,,91,100,-.094310679,105,3.8698857,6,53,2,1
53,1,13,1,.44,.060000002,,.44,0,-.24116206,,91,100,-.094310679,106,1.911121,6,53,2,2
53,0,14,1,.0099999998,.49000001,,.0099999998,0,-4.59512,,80,100,-.22314355,105,3.8698857,6,53,2,1
53,1,14,1,.23999999,.25999999,,.23999999,0,-1.1526796,,80,100,-.22314355,106,1.911121,6,53,2,2
53,0,15,1,.0099999998,.49000001,,.0099999998,0,-4.59512,5.5,80,91,-.12883288,105,3.8698857,6,53,2,1
53,1,15,1,.40000001,.099999994,,.40000001,0,-.40546513,,80,91,-.12883288,106,1.911121,6,53,2,2
54,0,6,1,.5,0,,,0,0,,10,20,-.69314718,107,.81731158,2,24,1,2
54,1,6,1,.2,.30000001,,.2,0,-1.3862944,4.5,10,20,-.69314718,108,1.5064129,2,24,1,1
54,0,7,1,.80000001,.30000001,.80000001,,0,1.3862945,,100,20,1.6094379,107,.81731158,2,24,1,2
54,1,7,1,.89999998,.39999998,.89999998,,0,2.1972244,,100,20,1.6094379,108,1.5064129,2,24,1,1
54,0,8,1,.60000002,.10000002,.60000002,,0,.40546522,,50,20,.91629076,107,.81731158,2,24,1,2
54,1,8,1,.64999998,.14999998,.64999998,,0,.61903912,,50,20,.91629076,108,1.5064129,2,24,1,1
54,0,9,1,.2,.30000001,,.2,0,-1.3862944,,20,50,-.91629076,107,.81731158,2,24,1,2
54,1,9,1,.25,.25,,.25,0,-1.0986123,,20,50,-.91629076,108,1.5064129,2,24,1,1
54,0,10,1,.1,.40000001,,.1,0,-2.1972246,,10,100,-2.3025851,107,.81731158,2,24,1,2
54,1,10,1,0,.5,,0,1,-5.9788857,,10,100,-2.3025851,108,1.5064129,2,24,1,1
54,0,11,1,.69999999,.19999999,.69999999,,0,.84729779,5,50,10,1.6094379,107,.81731158,2,24,1,2
54,1,11,1,.60000002,.10000002,.60000002,,0,.40546522,,50,10,1.6094379,108,1.5064129,2,24,1,1
54,0,12,1,.60000002,.10000002,.60000002,,0,.40546522,,50,10,1.6094379,107,.81731158,2,24,1,2
54,1,12,1,.75,.25,.75,,0,1.0986123,,50,10,1.6094379,108,1.5064129,2,24,1,1
54,0,13,1,.1,.40000001,,.1,0,-2.1972246,,50,100,-.69314718,107,.81731158,2,24,1,2
54,1,13,1,.1,.40000001,,.1,0,-2.1972246,,50,100,-.69314718,108,1.5064129,2,24,1,1
54,0,14,1,.30000001,.19999999,,.30000001,0,-.84729779,3.8,50,100,-.69314718,107,.81731158,2,24,1,2
54,1,14,1,.40000001,.099999994,,.40000001,0,-.40546513,,50,100,-.69314718,108,1.5064129,2,24,1,1
54,0,15,1,.5,0,,,0,0,,50,50,0,107,.81731158,2,24,1,2
54,1,15,1,.5,0,,,0,0,,50,50,0,108,1.5064129,2,24,1,1
55,0,1,0,1,.5,1,,1,5.978879,,50,10,1.6094379,109,1.8995582,8,37,2,1
55,1,1,0,.69999999,.19999999,.69999999,,0,.84729779,,50,10,1.6094379,110,.29534301,8,37,2,2
55,0,2,0,.40000001,.099999994,,.40000001,0,-.40546513,,10,50,-1.6094379,109,1.8995582,8,37,2,1
55,1,2,0,.2,.30000001,,.2,0,-1.3862944,,10,50,-1.6094379,110,.29534301,8,37,2,2
55,0,3,0,1,.5,1,,1,5.978879,,100,10,2.3025851,109,1.8995582,8,37,2,1
55,1,3,0,.80000001,.30000001,.80000001,,0,1.3862945,,100,10,2.3025851,110,.29534301,8,37,2,2
55,0,4,0,.89999998,.39999998,.89999998,,0,2.1972244,,90,10,2.1972246,109,1.8995582,8,37,2,1
55,1,4,0,0,.5,,0,1,-5.9788857,5.9000001,90,10,2.1972246,110,.29534301,8,37,2,2
55,0,5,0,.89999998,.39999998,.89999998,,0,2.1972244,,80,10,2.0794415,109,1.8995582,8,37,2,1
55,1,5,0,.89999998,.39999998,.89999998,,0,2.1972244,,80,10,2.0794415,110,.29534301,8,37,2,2
55,0,6,0,.5,0,,,0,0,,50,50,0,109,1.8995582,8,37,2,1
55,1,6,0,.5,0,,,0,0,3.4000001,50,50,0,110,.29534301,8,37,2,2
55,0,7,0,.2,.30000001,,.2,0,-1.3862944,,50,100,-.69314718,109,1.8995582,8,37,2,1
55,1,7,0,.2,.30000001,,.2,0,-1.3862944,,50,100,-.69314718,110,.29534301,8,37,2,2
55,0,8,0,0,.5,,0,1,-5.9788857,4.0999999,50,90,-.58778667,109,1.8995582,8,37,2,1
55,1,8,0,.30000001,.19999999,,.30000001,0,-.84729779,,50,90,-.58778667,110,.29534301,8,37,2,2
55,0,9,0,.80000001,.30000001,.80000001,,0,1.3862945,,80,50,.47000363,109,1.8995582,8,37,2,1
55,1,9,0,.89999998,.39999998,.89999998,,0,2.1972244,,80,50,.47000363,110,.29534301,8,37,2,2
55,0,10,0,.89999998,.39999998,.89999998,,0,2.1972244,,100,50,.69314718,109,1.8995582,8,37,2,1
55,1,10,0,.89999998,.39999998,.89999998,,0,2.1972244,,100,50,.69314718,110,.29534301,8,37,2,2
55,0,11,0,.2,.30000001,,.2,0,-1.3862944,,50,90,-.58778667,109,1.8995582,8,37,2,1
55,1,11,0,.1,.40000001,,.1,0,-2.1972246,,50,90,-.58778667,110,.29534301,8,37,2,2
55,0,12,0,.30000001,.19999999,,.30000001,0,-.84729779,5.5,50,80,-.47000363,109,1.8995582,8,37,2,1
55,1,12,0,.2,.30000001,,.2,0,-1.3862944,,50,80,-.47000363,110,.29534301,8,37,2,2
55,0,13,0,.40000001,.099999994,,.40000001,0,-.40546513,,100,90,.10536052,109,1.8995582,8,37,2,1
55,1,13,0,.5,0,,,0,0,,100,90,.10536052,110,.29534301,8,37,2,2
55,0,14,0,.80000001,.30000001,.80000001,,0,1.3862945,4,100,80,.22314355,109,1.8995582,8,37,2,1
55,1,14,0,.5,0,,,0,0,3.9000001,100,80,.22314355,110,.29534301,8,37,2,2
55,0,15,0,.69999999,.19999999,.69999999,,0,.84729779,,90,80,.11778303,109,1.8995582,8,37,2,1
55,1,15,0,.60000002,.10000002,.60000002,,0,.40546522,,90,80,.11778303,110,.29534301,8,37,2,2
56,0,1,0,1,.5,1,,1,5.978879,,60,30,.69314718,111,7.1792755,8,41,1,1
56,1,1,0,.80000001,.30000001,.80000001,,0,1.3862945,,60,30,.69314718,112,3.6509483,8,41,1,2
56,0,2,0,0,.5,,0,1,-5.9788857,,30,40,-.28768209,111,7.1792755,8,41,1,1
56,1,2,0,.30000001,.19999999,,.30000001,0,-.84729779,,30,40,-.28768209,112,3.6509483,8,41,1,2
56,0,3,0,1,.5,1,,1,5.978879,,100,30,1.2039728,111,7.1792755,8,41,1,1
56,1,3,0,.99000001,.49000001,.99000001,,0,4.5951209,5.6999998,100,30,1.2039728,112,3.6509483,8,41,1,2
56,0,4,0,1,.5,1,,1,5.978879,,90,30,1.0986123,111,7.1792755,8,41,1,1
56,1,4,0,.99000001,.49000001,.99000001,,0,4.5951209,,90,30,1.0986123,112,3.6509483,8,41,1,2
56,0,5,0,1,.5,1,,1,5.978879,,75,30,.91629076,111,7.1792755,8,41,1,1
56,1,5,0,.99000001,.49000001,.99000001,,0,4.5951209,,75,30,.91629076,112,3.6509483,8,41,1,2
56,0,6,0,.94999999,.44999999,.94999999,,0,2.9444387,,60,40,.4054651,111,7.1792755,8,41,1,1
56,1,6,0,.69999999,.19999999,.69999999,,0,.84729779,,60,40,.4054651,112,3.6509483,8,41,1,2
56,0,7,0,0,.5,,0,1,-5.9788857,,60,100,-.51082563,111,7.1792755,8,41,1,1
56,1,7,0,.079999998,.42000002,,.079999998,0,-2.442347,,60,100,-.51082563,112,3.6509483,8,41,1,2
56,0,8,0,.1,.40000001,,.1,0,-2.1972246,,60,90,-.4054651,111,7.1792755,8,41,1,1
56,1,8,0,.34999999,.15000001,,.34999999,0,-.61903918,4.5999999,60,90,-.4054651,112,3.6509483,8,41,1,2
56,0,9,0,1,.5,1,,1,5.978879,6.0999999,75,60,.22314355,111,7.1792755,8,41,1,1
56,1,9,0,.69999999,.19999999,.69999999,,0,.84729779,4,75,60,.22314355,112,3.6509483,8,41,1,2
56,0,10,0,1,.5,1,,1,5.978879,,100,40,.91629076,111,7.1792755,8,41,1,1
56,1,10,0,.89999998,.39999998,.89999998,,0,2.1972244,,100,40,.91629076,112,3.6509483,8,41,1,2
56,0,11,0,0,.5,,0,1,-5.9788857,,40,90,-.81093019,111,7.1792755,8,41,1,1
56,1,11,0,.050000001,.44999999,,.050000001,0,-2.9444389,,40,90,-.81093019,112,3.6509483,8,41,1,2
56,0,12,0,0,.5,,0,1,-5.9788857,1.8,40,75,-.62860864,111,7.1792755,8,41,1,1
56,1,12,0,.079999998,.42000002,,.079999998,0,-2.442347,,40,75,-.62860864,112,3.6509483,8,41,1,2
56,0,13,0,.89999998,.39999998,.89999998,,0,2.1972244,5.0999999,100,90,.10536052,111,7.1792755,8,41,1,1
56,1,13,0,.60000002,.10000002,.60000002,,0,.40546522,,100,90,.10536052,112,3.6509483,8,41,1,2
56,0,14,0,.98000002,.48000002,.98000002,,0,3.8918214,,100,75,.28768209,111,7.1792755,8,41,1,1
56,1,14,0,.69999999,.19999999,.69999999,,0,.84729779,,100,75,.28768209,112,3.6509483,8,41,1,2
56,0,15,0,.69999999,.19999999,.69999999,,0,.84729779,,90,75,.18232156,111,7.1792755,8,41,1,1
56,1,15,0,.64999998,.14999998,.64999998,,0,.61903912,,90,75,.18232156,112,3.6509483,8,41,1,2
57,0,1,0,.5,0,,,0,0,,25,10,.91629076,113,2.3174741,1,27,2,1
57,1,1,0,.5,0,,,0,0,,25,10,.91629076,114,0,1,27,2,2
57,0,2,0,.5,0,,,0,0,,10,25,-.91629076,113,2.3174741,1,27,2,1
57,1,2,0,.5,0,,,0,0,,10,25,-.91629076,114,0,1,27,2,2
57,0,3,0,1,.5,1,,1,5.978879,,100,10,2.3025851,113,2.3174741,1,27,2,1
57,1,3,0,.5,0,,,0,0,,100,10,2.3025851,114,0,1,27,2,2
57,0,4,0,.89999998,.39999998,.89999998,,0,2.1972244,,50,10,1.6094379,113,2.3174741,1,27,2,1
57,1,4,0,.5,0,,,0,0,,50,10,1.6094379,114,0,1,27,2,2
57,0,5,0,.70999998,.20999998,.70999998,,0,.89538395,,50,10,1.6094379,113,2.3174741,1,27,2,1
57,1,5,0,.5,0,,,0,0,,50,10,1.6094379,114,0,1,27,2,2
57,0,6,0,.050000001,.44999999,,.050000001,0,-2.9444389,3.7,25,25,0,113,2.3174741,1,27,2,1
57,1,6,0,.5,0,,,0,0,4.5,25,25,0,114,0,1,27,2,2
57,0,7,0,.2,.30000001,,.2,0,-1.3862944,,25,100,-1.3862944,113,2.3174741,1,27,2,1
57,1,7,0,.5,0,,,0,0,,25,100,-1.3862944,114,0,1,27,2,2
57,0,8,0,.02,.47999999,,.02,0,-3.8918204,,25,50,-.69314718,113,2.3174741,1,27,2,1
57,1,8,0,.5,0,,,0,0,,25,50,-.69314718,114,0,1,27,2,2
57,0,9,0,.5,0,,,0,0,,50,25,.69314718,113,2.3174741,1,27,2,1
57,1,9,0,.5,0,,,0,0,4.8000002,50,25,.69314718,114,0,1,27,2,2
57,0,10,0,.89999998,.39999998,.89999998,,0,2.1972244,2.8,100,25,1.3862944,113,2.3174741,1,27,2,1
57,1,10,0,.5,0,,,0,0,4.5,100,25,1.3862944,114,0,1,27,2,2
57,0,11,0,0,.5,,0,1,-5.9788857,,25,50,-.69314718,113,2.3174741,1,27,2,1
57,1,11,0,.5,0,,,0,0,,25,50,-.69314718,114,0,1,27,2,2
57,0,12,0,0,.5,,0,1,-5.9788857,,25,50,-.69314718,113,2.3174741,1,27,2,1
57,1,12,0,.5,0,,,0,0,,25,50,-.69314718,114,0,1,27,2,2
57,0,13,0,.5,0,,,0,0,,100,50,.69314718,113,2.3174741,1,27,2,1
57,1,13,0,.5,0,,,0,0,,100,50,.69314718,114,0,1,27,2,2
57,0,14,0,.5,0,,,0,0,,100,50,.69314718,113,2.3174741,1,27,2,1
57,1,14,0,.5,0,,,0,0,,100,50,.69314718,114,0,1,27,2,2
57,0,15,0,.050000001,.44999999,,.050000001,0,-2.9444389,3.3,50,50,0,113,2.3174741,1,27,2,1
57,1,15,0,.5,0,,,0,0,,50,50,0,114,0,1,27,2,2
58,0,1,0,.89999998,.39999998,.89999998,,0,2.1972244,,60,30,.69314718,115,6.8060207,9,62,1,2
58,1,1,0,.75,.25,.75,,0,1.0986123,,60,30,.69314718,116,2.7688122,9,62,1,1
58,0,2,0,.30000001,.19999999,,.30000001,0,-.84729779,3.7,30,50,-.51082563,115,6.8060207,9,62,1,2
58,1,2,0,.15000001,.34999999,,.15000001,0,-1.734601,5.5999999,30,50,-.51082563,116,2.7688122,9,62,1,1
58,0,3,0,1,.5,1,,1,5.978879,,100,30,1.2039728,115,6.8060207,9,62,1,2
58,1,3,0,.89999998,.39999998,.89999998,,0,2.1972244,,100,30,1.2039728,116,2.7688122,9,62,1,1
58,0,4,0,1,.5,1,,1,5.978879,,80,30,.98082924,115,6.8060207,9,62,1,2
58,1,4,0,.94999999,.44999999,.94999999,,0,2.9444387,,80,30,.98082924,116,2.7688122,9,62,1,1
58,0,5,0,.89999998,.39999998,.89999998,,0,2.1972244,,70,30,.84729785,115,6.8060207,9,62,1,2
58,1,5,0,.85000002,.35000002,.85000002,,0,1.7346013,5.5,70,30,.84729785,116,2.7688122,9,62,1,1
58,0,6,0,.5,0,,,0,0,,60,50,.18232156,115,6.8060207,9,62,1,2
58,1,6,0,.5,0,,,0,0,3.2,60,50,.18232156,116,2.7688122,9,62,1,1
58,0,7,0,0,.5,,0,1,-5.9788857,,60,100,-.51082563,115,6.8060207,9,62,1,2
58,1,7,0,.15000001,.34999999,,.15000001,0,-1.734601,,60,100,-.51082563,116,2.7688122,9,62,1,1
58,0,8,0,0,.5,,0,1,-5.9788857,,60,80,-.28768209,115,6.8060207,9,62,1,2
58,1,8,0,.15000001,.34999999,,.15000001,0,-1.734601,,60,80,-.28768209,116,2.7688122,9,62,1,1
58,0,9,0,1,.5,1,,1,5.978879,,70,60,.15415068,115,6.8060207,9,62,1,2
58,1,9,0,.80000001,.30000001,.80000001,,0,1.3862945,,70,60,.15415068,116,2.7688122,9,62,1,1
58,0,10,0,1,.5,1,,1,5.978879,,100,50,.69314718,115,6.8060207,9,62,1,2
58,1,10,0,.89999998,.39999998,.89999998,,0,2.1972244,,100,50,.69314718,116,2.7688122,9,62,1,1
58,0,11,0,0,.5,,0,1,-5.9788857,,50,80,-.47000363,115,6.8060207,9,62,1,2
58,1,11,0,.15000001,.34999999,,.15000001,0,-1.734601,,50,80,-.47000363,116,2.7688122,9,62,1,1
58,0,12,0,0,.5,,0,1,-5.9788857,,50,70,-.33647224,115,6.8060207,9,62,1,2
58,1,12,0,.2,.30000001,,.2,0,-1.3862944,,50,70,-.33647224,116,2.7688122,9,62,1,1
58,0,13,0,.94999999,.44999999,.94999999,,0,2.9444387,5.8000002,100,80,.22314355,115,6.8060207,9,62,1,2
58,1,13,0,.69999999,.19999999,.69999999,,0,.84729779,,100,80,.22314355,116,2.7688122,9,62,1,1
58,0,14,0,.89999998,.39999998,.89999998,,0,2.1972244,5.8000002,100,70,.35667494,115,6.8060207,9,62,1,2
58,1,14,0,.89999998,.39999998,.89999998,,0,2.1972244,,100,70,.35667494,116,2.7688122,9,62,1,1
58,0,15,0,.89999998,.39999998,.89999998,,0,2.1972244,,80,70,.13353139,115,6.8060207,9,62,1,2
58,1,15,0,.69999999,.19999999,.69999999,,0,.84729779,,80,70,.13353139,116,2.7688122,9,62,1,1
59,0,1,0,.5,0,,,0,0,,40,30,.28768209,117,2.6236637,7,20,1,1
59,1,1,0,.60000002,.10000002,.60000002,,0,.40546522,,40,30,.28768209,118,.84764379,7,20,1,2
59,0,2,0,.30000001,.19999999,,.30000001,0,-.84729779,,30,45,-.4054651,117,2.6236637,7,20,1,1
59,1,2,0,.40000001,.099999994,,.40000001,0,-.40546513,,30,45,-.4054651,118,.84764379,7,20,1,2
59,0,3,0,1,.5,1,,1,5.978879,,100,30,1.2039728,117,2.6236637,7,20,1,1
59,1,3,0,.69999999,.19999999,.69999999,,0,.84729779,,100,30,1.2039728,118,.84764379,7,20,1,2
59,0,4,0,.69999999,.19999999,.69999999,,0,.84729779,,70,30,.84729785,117,2.6236637,7,20,1,1
59,1,4,0,.69999999,.19999999,.69999999,,0,.84729779,,70,30,.84729785,118,.84764379,7,20,1,2
59,0,5,0,.89999998,.39999998,.89999998,,0,2.1972244,,75,30,.91629076,117,2.6236637,7,20,1,1
59,1,5,0,.40000001,.099999994,,.40000001,0,-.40546513,3.9000001,75,30,.91629076,118,.84764379,7,20,1,2
59,0,6,0,.30000001,.19999999,,.30000001,0,-.84729779,4.0999999,40,45,-.11778303,117,2.6236637,7,20,1,1
59,1,6,0,.60000002,.10000002,.60000002,,0,.40546522,4.0999999,40,45,-.11778303,118,.84764379,7,20,1,2
59,0,7,0,.050000001,.44999999,,.050000001,0,-2.9444389,,40,100,-.91629076,117,2.6236637,7,20,1,1
59,1,7,0,.30000001,.19999999,,.30000001,0,-.84729779,,40,100,-.91629076,118,.84764379,7,20,1,2
59,0,8,0,.40000001,.099999994,,.40000001,0,-.40546513,,40,70,-.55961579,117,2.6236637,7,20,1,1
59,1,8,0,.30000001,.19999999,,.30000001,0,-.84729779,,40,70,-.55961579,118,.84764379,7,20,1,2
59,0,9,0,.60000002,.10000002,.60000002,,0,.40546522,,75,40,.62860864,117,2.6236637,7,20,1,1
59,1,9,0,.69999999,.19999999,.69999999,,0,.84729779,,75,40,.62860864,118,.84764379,7,20,1,2
59,0,10,0,.80000001,.30000001,.80000001,,0,1.3862945,5,100,45,.79850769,117,2.6236637,7,20,1,1
59,1,10,0,.80000001,.30000001,.80000001,,0,1.3862945,,100,45,.79850769,118,.84764379,7,20,1,2
59,0,11,0,.2,.30000001,,.2,0,-1.3862944,,45,70,-.44183275,117,2.6236637,7,20,1,1
59,1,11,0,.5,0,,,0,0,,45,70,-.44183275,118,.84764379,7,20,1,2
59,0,12,0,.40000001,.099999994,,.40000001,0,-.40546513,4.8000002,45,75,-.51082563,117,2.6236637,7,20,1,1
59,1,12,0,.30000001,.19999999,,.30000001,0,-.84729779,,45,75,-.51082563,118,.84764379,7,20,1,2
59,0,13,0,.69999999,.19999999,.69999999,,0,.84729779,,100,70,.35667494,117,2.6236637,7,20,1,1
59,1,13,0,.60000002,.10000002,.60000002,,0,.40546522,3.7,100,70,.35667494,118,.84764379,7,20,1,2
59,0,14,0,.60000002,.10000002,.60000002,,0,.40546522,,100,75,.28768209,117,2.6236637,7,20,1,1
59,1,14,0,.60000002,.10000002,.60000002,,0,.40546522,,100,75,.28768209,118,.84764379,7,20,1,2
59,0,15,0,.44999999,.050000012,,.44999999,0,-.20067075,,70,75,-.068992868,117,2.6236637,7,20,1,1
59,1,15,0,.44999999,.050000012,,.44999999,0,-.20067075,,70,75,-.068992868,118,.84764379,7,20,1,2
60,0,1,0,.85000002,.35000002,.85000002,,0,1.7346013,5.3000002,85,10,2.1400661,119,1.5690061,7,31,1,2
60,1,1,0,.89999998,.39999998,.89999998,,0,2.1972244,,85,10,2.1400661,120,1.3445455,7,31,1,1
60,0,2,0,.2,.30000001,,.2,0,-1.3862944,,10,65,-1.8718022,119,1.5690061,7,31,1,2
60,1,2,0,.050000001,.44999999,,.050000001,0,-2.9444389,,10,65,-1.8718022,120,1.3445455,7,31,1,1
60,0,3,0,.99000001,.49000001,.99000001,,0,4.5951209,,100,10,2.3025851,119,1.5690061,7,31,1,2
60,1,3,0,.94999999,.44999999,.94999999,,0,2.9444387,,100,10,2.3025851,120,1.3445455,7,31,1,1
60,0,4,0,.99000001,.49000001,.99000001,,0,4.5951209,,45,10,1.5040774,119,1.5690061,7,31,1,2
60,1,4,0,.80000001,.30000001,.80000001,,0,1.3862945,,45,10,1.5040774,120,1.3445455,7,31,1,1
60,0,5,0,.94999999,.44999999,.94999999,,0,2.9444387,,35,10,1.2527629,119,1.5690061,7,31,1,2
60,1,5,0,.75,.25,.75,,0,1.0986123,,35,10,1.2527629,120,1.3445455,7,31,1,1
60,0,6,0,.23,.26999998,,.23,0,-1.2083112,3.4000001,85,65,.268264,119,1.5690061,7,31,1,2
60,1,6,0,.40000001,.099999994,,.40000001,0,-.40546513,4.0999999,85,65,.268264,120,1.3445455,7,31,1,1
60,0,7,0,.34999999,.15000001,,.34999999,0,-.61903918,,85,100,-.16251893,119,1.5690061,7,31,1,2
60,1,7,0,.40000001,.099999994,,.40000001,0,-.40546513,,85,100,-.16251893,120,1.3445455,7,31,1,1
60,0,8,0,.64999998,.14999998,.64999998,,0,.61903912,,85,45,.63598877,119,1.5690061,7,31,1,2
60,1,8,0,.80000001,.30000001,.80000001,,0,1.3862945,3.0999999,85,45,.63598877,120,1.3445455,7,31,1,1
60,0,9,0,.25,.25,,.25,0,-1.0986123,,35,85,-.88730317,119,1.5690061,7,31,1,2
60,1,9,0,.25,.25,,.25,0,-1.0986123,,35,85,-.88730317,120,1.3445455,7,31,1,1
60,0,10,0,.94999999,.44999999,.94999999,,0,2.9444387,,100,65,.43078291,119,1.5690061,7,31,1,2
60,1,10,0,.94999999,.44999999,.94999999,,0,2.9444387,,100,65,.43078291,120,1.3445455,7,31,1,1
60,0,11,0,.25,.25,,.25,0,-1.0986123,3.2,65,45,.36772478,119,1.5690061,7,31,1,2
60,1,11,0,.44999999,.050000012,,.44999999,0,-.20067075,,65,45,.36772478,120,1.3445455,7,31,1,1
60,0,12,0,.44999999,.050000012,,.44999999,0,-.20067075,,65,35,.61903924,119,1.5690061,7,31,1,2
60,1,12,0,.40000001,.099999994,,.40000001,0,-.40546513,,65,35,.61903924,120,1.3445455,7,31,1,1
60,0,13,0,.85000002,.35000002,.85000002,,0,1.7346013,,100,45,.79850769,119,1.5690061,7,31,1,2
60,1,13,0,.94999999,.44999999,.94999999,,0,2.9444387,3.3,100,45,.79850769,120,1.3445455,7,31,1,1
60,0,14,0,.99000001,.49000001,.99000001,,0,4.5951209,,100,35,1.0498221,119,1.5690061,7,31,1,2
60,1,14,0,.94999999,.44999999,.94999999,,0,2.9444387,,100,35,1.0498221,120,1.3445455,7,31,1,1
60,0,15,0,.5,0,,,0,0,,45,35,.25131443,119,1.5690061,7,31,1,2
60,1,15,0,.5,0,,,0,0,,45,35,.25131443,120,1.3445455,7,31,1,1
61,0,1,0,.69999999,.19999999,.69999999,,0,.84729779,,50,10,1.6094379,121,1.0996233,7,24,1,2
61,1,1,0,.75,.25,.75,,0,1.0986123,4.5,50,10,1.6094379,122,1.1480393,7,24,1,1
61,0,2,0,.2,.30000001,,.2,0,-1.3862944,,10,40,-1.3862944,121,1.0996233,7,24,1,2
61,1,2,0,.1,.40000001,,.1,0,-2.1972246,,10,40,-1.3862944,122,1.1480393,7,24,1,1
61,0,3,0,1,.5,1,,1,5.978879,,100,10,2.3025851,121,1.0996233,7,24,1,2
61,1,3,0,.94999999,.44999999,.94999999,,0,2.9444387,5.3000002,100,10,2.3025851,122,1.1480393,7,24,1,1
61,0,4,0,.69999999,.19999999,.69999999,,0,.84729779,4.5999999,80,10,2.0794415,121,1.0996233,7,24,1,2
61,1,4,0,.85000002,.35000002,.85000002,,0,1.7346013,,80,10,2.0794415,122,1.1480393,7,24,1,1
